time,qdot_1,qdot_2,qdot_3,qdot_4,qdot_5,qdot_6
1.55,-0.137235287536723,-0.0699527244164494,0.0574331046420433,0.000484714187694173,0.00931210624300772,2.65606707267798e-10
1.6,-0.129096760722853,-0.0705054539015148,0.0576078305585613,0.000462327400048725,0.00934829819282302,3.80545201793851e-12
1.65,-0.120723637753777,-0.0712190547896138,0.0579107036902169,0.00043759413388562,0.00940510301981422,-1.47820575407458e-10
1.7,-0.112157200855498,-0.0720758440125216,0.0583200321976679,0.000410467200771667,0.00947924288394395,9.15529004253402e-11
1.75,-0.103385855322346,-0.0730844004672022,0.0588355747847253,0.000380799628762821,0.00957062706681289,2.12814314251194e-10
1.8,-0.0944347314193707,-0.0742168254820235,0.0594430735787642,0.000348600662940789,0.00967709100563577,1.77312467882655e-11
1.85,-0.0852991241037435,-0.0754691173566137,0.0601286784326946,0.000313609563424987,0.00979641435495913,-9.28954777479754e-11
1.9,-0.0759910741785099,-0.0768241700340218,0.0608787386491184,0.0002759489308525,0.00992636752920127,-8.00810273545987e-12
1.95,-0.0665157234380882,-0.0782681678520542,0.0616808623345855,0.000235515717416172,0.0100649739141608,-2.32642583781883e-10
2,-0.0568805917342618,-0.0797853310910266,0.0625213772759534,0.000192243385976022,0.0102100313313824,-2.01426463268696e-10
2.05,-0.0470918652415126,-0.0813595815247434,0.0633865701897809,0.000146060995459463,0.0103593265691437,-2.9351826417198e-10
2.1,-0.0371565724922186,-0.0829739710946315,0.0642618920162092,9.67558064822808e-05,0.0105104624665975,-9.79873013893157e-12
2.15,-0.0270796829686524,-0.0846109521724878,0.0651329032335234,4.45828751916648e-05,0.0106611600375398,-2.78050790977342e-10
2.2,-0.0168689616846678,-0.0862525019223276,0.0659845177597823,-1.05394371760431e-05,0.0108089809105232,-2.23925966442342e-10
2.25,-0.00652891565583861,-0.0878806308338471,0.0668028106236999,-6.86510425546564e-05,0.0109516514655383,-2.84108903653244e-10
2.3,0.0039341154688713,-0.0894768505502122,0.067573791786512,-0.00012978134538816,0.0110868846064498,-1.23131941023813e-10
2.35,0.0145156608993826,-0.0910223114223314,0.0682836552943363,-0.000193873819293294,0.0112124257627871,-3.44396665220932e-10
2.4,0.0252079825976234,-0.0924955910615493,0.0689253073678122,-0.000261060441384508,0.0113269964804278,-1.71947064139758e-10
2.45,0.036007669990845,-0.0938854119427098,0.0694655448102353,-0.000331031622623135,0.0114253950024701,2.32377519523502e-10
2.5,0.0469041055390487,-0.0951637192208253,0.0699126129572822,-0.000403694528885218,0.0115087654280879,5.47860607000189e-12
2.55,0.057890628466099,-0.0963145763731081,0.0702485415001525,-0.000478927000126774,0.0115741709023389,-8.54573019066203e-11
2.6,0.0689588686276875,-0.0973191554772628,0.0704608388035695,-0.000556586744004145,0.0116195441495451,2.7615764607066e-10
2.65,0.0800992319598192,-0.09815874201641,0.0705385730867563,-0.000636490708869017,0.0116430693407348,2.13051880513501e-10
2.7,0.0913007237792899,-0.0988147621555199,0.0704723541356792,-0.000718448758590823,0.0116431737804193,1.31060429560984e-10
2.75,0.102550735403541,-0.0992690919240803,0.0702538208748925,-0.000802220874766682,0.0116184377227455,1.88941965332984e-11
2.8,0.113835310278197,-0.0995042778495316,0.0698752627914974,-0.000887552242162938,0.0115675194365408,-2.48508758990225e-10
2.85,0.125141311948708,-0.0995049046571486,0.0693278879191819,-0.000974331006121723,0.0114884078142616,1.45929370477298e-10
2.9,0.136438376377038,-0.0992488736013029,0.0686155049702913,-0.00106196394738479,0.0113821719307034,1.3903381848529e-10
2.95,0.147724081197864,-0.0987310364355976,0.0677192584949309,-0.00115006355792469,0.0112457821911307,2.31200937529807e-10
3,0.158962731192466,-0.0979329313911816,0.0666412354698516,-0.00123678025865251,0.0110796116867307,1.50513635990666e-10
3.05,0.170168298179426,-0.0968398003005921,0.0653750037004386,-0.00132455564135547,0.0108823645798807,4.04227390898484e-11
3.1,0.18125415623156,-0.0954455486461249,0.0639234794070101,-0.00141174533749484,0.0106541458062391,-4.38968251566407e-11
3.15,0.1922694058865,-0.0937292812509117,0.0623054416436911,-0.00149777439229951,0.0103981621756289,5.52254193257137e-12
3.2,0.203083046773779,-0.0917040408183572,0.0604786202155911,-0.00158105315533462,0.0101077144527807,4.10774626739005e-11
3.25,0.213768536611526,-0.0893454265634689,0.0584773946679188,-0.00166279803359769,0.009787883318608,3.92351550374747e-11
3.3,0.224186741240576,-0.0866334832996738,0.0563118676927004,-0.00174157848776309,0.00944011477872375,4.05061788817567e-10
3.35,0.234373456168754,-0.0836395744990535,0.0539510433682317,-0.00181687258548324,0.00906006462977114,2.28016966258842e-10
3.4,0.244296775463363,-0.080255335484375,0.0514254931069541,-0.00188888304410498,0.00865146693863741,-1.48900545188958e-11
3.45,0.253870405915093,-0.0765509697393063,0.0487331806582686,-0.00195726778616872,0.00821489558693519,1.80951994104347e-11
3.5,0.263059584046333,-0.0725267619168805,0.0458725566267982,-0.00202128360446497,0.00774996901566025,-6.69338312660232e-11
3.55,0.271854431195147,-0.068191138370426,0.042863627473934,-0.00208061674698168,0.00725921839795356,-2.6428235171333e-12
3.6,0.280186335149427,-0.0635575284803502,0.0396971317262038,-0.00213425181661156,0.00674260286868864,8.37921826116135e-11
3.65,0.288015463400292,-0.0586037273338666,0.0364197939711512,-0.00218183910839437,0.00620598328129292,-2.36187484543434e-10
3.7,0.295316813899536,-0.0533885812985922,0.0330076357972109,-0.00222360760174013,0.00564665138997884,6.756410872869e-11
3.75,0.302030706006517,-0.0479101750418391,0.0294870542448477,-0.00225901096501643,0.00506858680079368,6.57905841230454e-11
3.8,0.308123326978242,-0.0421942510577974,0.0258614806832024,-0.00228784206214904,0.00447267663909965,2.68052288697626e-11
3.85,0.313549134194503,-0.036254590902257,0.0221507057304992,-0.00230988124125438,0.00386184614712571,5.53041584799723e-11
3.9,0.318291198111446,-0.0301357578696418,0.0183464409165607,-0.00232513057804901,0.00323520730866822,3.35888985163343e-11
3.95,0.322308619135819,-0.0238535659354303,0.0144736253619753,-0.00233327063644926,0.00259640229753384,-7.88051423490756e-12
4,0.325569809237064,-0.017429389078976,0.0105515891431076,-0.00233435325026586,0.00194908936191568,-3.75499964931696e-10
4.05,0.328062075361653,-0.0109058256620271,0.00658163913562947,-0.00232843242329452,0.00129360006204795,5.55493390997475e-11
4.1,0.329766744301074,-0.00431089341718646,0.00257946230387346,-0.00231556822469597,0.000632548601328611,2.02314447575459e-11
4.15,0.330697406929221,0.00227280608985712,-0.00143419843125825,-0.00229503191782829,-3.01992194915902e-05,-1.36999755790433e-10
4.2,0.330775242195122,0.0089588068702618,-0.00546140721950034,-0.0022680355606704,-0.000695571891840632,-1.17548673540376e-10
4.25,0.330070641444388,0.0155725098854372,-0.00948205655483783,-0.00223505246872516,-0.00135970688915129,-1.70507258906279e-10
4.3,0.328566777322385,0.0221275425271305,-0.0134875413662246,-0.00219635230867039,-0.00202095598905617,1.07192540421801e-10
4.35,0.326281393604,0.0285801583543139,-0.0174476632134262,-0.00215201623720853,-0.00267466169842584,1.28031822779078e-10
4.4,0.323224644227785,0.0349113107251598,-0.0213648655748462,-0.00210239478713233,-0.00332097414246869,-1.75603384703987e-10
4.45,0.31941957432757,0.0410882800429344,-0.0252231428160902,-0.00204794290264512,-0.00395713969752054,1.46790680305068e-11
4.5,0.314892273151306,0.0470826977283524,-0.0290104553062866,-0.00198915345889019,-0.00458109276456655,4.76848654981754e-11
4.55,0.309672713166667,0.0528679751787091,-0.03271600237057,-0.00192656786183582,-0.00519098325832393,-1.41821774674604e-11
4.6,0.303795002717656,0.058419145224097,-0.0363274850729914,-0.00186074458144108,-0.00578477988348024,9.05235569279277e-11
4.65,0.2972973896269,0.0637132864792753,-0.0398295735495684,-0.00179220554282951,-0.00635995553192839,8.58170306720461e-11
4.7,0.290229065319122,0.0687278983437377,-0.0431855563973664,-0.00172153034148467,-0.00691042874814984,1.58101255792853e-10
4.75,0.282604902560146,0.0734532993761117,-0.0464525785917324,-0.0016488095963298,-0.00744544203962615,-2.40155653390731e-10
4.8,0.274487524256725,0.0778693085523747,-0.0495650500612757,-0.00157475845466611,-0.00795446684508367,2.15307281466392e-10
4.85,0.265914487135259,0.0819643097733939,-0.0525268591882695,-0.00149984727209241,-0.00843808274569322,-1.74451421992024e-10
4.9,0.256927855204163,0.0857292667797939,-0.0553302861896068,-0.00142453689681337,-0.00889505494798132,2.56996852442374e-10
4.95,0.247569730554463,0.0891569290477981,-0.0579682260290122,-0.00134945640671935,-0.00932424745469782,5.28165277247815e-11
5,0.237881506957553,0.0922437100331528,-0.0604318662735995,-0.00127468875322954,-0.00972436270796165,8.18248500162593e-13
5.05,0.227902863788386,0.0949870481120035,-0.062715425253275,-0.00120063425341935,-0.0100944887538948,-3.95615114308167e-10
5.1,0.217671609506718,0.0973880690165333,-0.0648109869810899,-0.00112761691063876,-0.0104334143229127,-3.10371296802285e-10
5.15,0.207224374230624,0.0994491421323976,-0.066714943148309,-0.001055904075997,-0.01074062675178,3.27627079461892e-11
5.2,0.196595044280539,0.101175461621932,-0.0684231214423606,-0.000986023576595228,-0.0110154913801257,-2.12145562731491e-12
5.25,0.185816456052886,0.102571270942218,-0.0699401900177389,-0.000917614062023562,-0.0112588980923622,1.03295227994001e-11
5.3,0.174914842756108,0.103649310214982,-0.0712561033521792,-0.000850926182432157,-0.0114692474208324,-3.12651523907221e-11
5.35,0.163926514072029,0.104413396772751,-0.0723823633684398,-0.000786226065121454,-0.0116484445653507,2.20824459881149e-11
5.4,0.152869788485284,0.104874073762997,-0.0733075429593634,-0.000723687344872287,-0.0117946946432441,-2.21676949690955e-11
5.45,0.141776618673274,0.105067234646769,-0.0740524181548708,-0.000663514267251705,-0.0119118973436166,-2.38617652260775e-11
5.5,0.130662493056448,0.104970228574348,-0.074594824853402,-0.000605531941202575,-0.0119961320793449,1.66689474125875e-11
5.55,0.119542100989278,0.104624159353811,-0.0749541575037275,-0.000549902422930937,-0.0120506636244276,2.99495696539044e-10
5.6,0.10843481288157,0.104037432927116,-0.0751320945588105,-0.000496495462667797,-0.0120759213196456,-1.08101984176803e-10
5.65,0.0973673176219723,0.103221161338905,-0.075133207439221,-0.000445571367471409,-0.0120725567231445,2.04023182420315e-11
5.7,0.0863263945412486,0.102205405410392,-0.0749716688750908,-0.000396804951268902,-0.0120430415488067,-9.15952317094345e-12
5.75,0.0753515754247757,0.100993141952949,-0.0746490402640281,-0.000350339818216023,-0.011987632140657,-2.3114930010562e-10
5.8,0.0644383198579565,0.0996112380287499,-0.0741796419248206,-0.000306189618631276,-0.0119087146968053,1.78448841426653e-10
5.85,0.053598269053439,0.0980776991194408,-0.0735732382900862,-0.000264140734614521,-0.0118079201719513,-1.46240589915036e-12
5.9,0.042841919523223,0.0964098055393323,-0.0728415210436973,-0.000224196886281418,-0.0116871481003186,1.47921151674875e-10
5.95,0.0321755982305134,0.0946271101831308,-0.0719976502385058,-0.000186318029033038,-0.0115485485641714,1.2962692717675e-11
6,0.0216054779782272,0.0927493831449365,-0.0710547598421916,-0.000150449198784977,-0.0113942609832843,6.66149530447705e-12
6.05,0.0111385339766829,0.090795426815357,-0.0700256842562818,-0.000116655205019725,-0.0112263939793573,-8.42586955517604e-11
6.1,0.000780681151216341,0.0887854154455241,-0.0689203523997704,-8.47469216555526e-05,-0.0110464916974051,7.69464776270616e-11
6.15,-0.00946059092125523,0.0867361454409545,-0.0677546723870829,-5.47103586020871e-05,-0.0108571145058443,1.05230258027655e-10
6.2,-0.019581955617993,0.0846665798774567,-0.0665430091049894,-2.6558654133568e-05,-0.0106605521521281,-2.44537081196618e-11
6.25,-0.0295775212483714,0.08259512838252,-0.0653006141272135,-2.62752873186676e-07,-0.0104592318033456,-7.76868844459439e-12
6.3,-0.0394425459412235,0.0805398743063378,-0.0640427413544524,2.42290957290634e-05,-0.0102555889722368,2.6489379006465e-11
6.35,-0.0491719032592772,0.0785185165697564,-0.0627845716047366,4.692688165607e-05,-0.0100520243310669,-7.46771043024839e-12
6.4,-0.0587602583736582,0.0765483076749781,-0.0615412016455366,6.78513635785481e-05,-0.0098509105575321,-5.26265098574593e-11
6.45,-0.0682020563106335,0.0746460086733861,-0.0603276006854856,8.70268401505953e-05,-0.00965462578323343,-8.56288156423636e-12
6.5,-0.0774913375350562,0.0728277772296472,-0.0591584986642783,0.000104453871169583,-0.0094654726797697,7.60032170098839e-11
6.55,-0.0866215646133431,0.0711091590403939,-0.0580482202870627,0.000120141376553692,-0.00928568941217511,1.67643755473392e-11
6.6,-0.0955852868439855,0.0695051326220639,-0.0570105135005289,0.000134073957136297,-0.00911742173934969,3.67672020747264e-11
6.65,-0.104373429198826,0.0680301402914662,-0.0560584140841074,0.000146213599392693,-0.00896267053584675,2.50092922110533e-11
6.7,-0.112974750555907,0.0666990496809207,-0.0552041166463524,0.000156544808227284,-0.00882321320328013,-7.39060597122082e-11
6.75,-0.121351897632304,0.0654971601466749,-0.0544693441476655,0.000164514739107456,-0.00870230204302542,1.9916852972056e-10
6.8,-0.12961763433113,0.0644396787975006,-0.0538911338581152,0.000171587562738219,-0.00860633890539835,-3.92837698026498e-10
6.85,-0.137650580467709,0.0636292031525222,-0.0533942507188621,0.000177241475610806,-0.00852343407719497,7.55300533843842e-11
6.9,-0.145421637353862,0.0629712464698535,-0.0530527169081155,0.00018093812186932,-0.00846467794742958,1.05403835548366e-11
6.95,-0.152972418151474,0.0624957224350496,-0.0528727686691431,0.00018274170658611,-0.00843103763580615,1.48629373639886e-11
7,-0.160286918036806,0.062216935002237,-0.0528568696565523,0.000182692424269185,-0.00842284742177071,-2.44707763640854e-11
7.05,-0.167350675699544,0.062140905238983,-0.0530113635721891,0.000180807735475903,-0.00844105152460032,-6.50659631975927e-12
7.1,-0.174151038664634,0.0622716711958853,-0.0533424400680781,0.000177103867422769,-0.00848652000399785,-9.91450298880155e-12
7.15,-0.180675774318178,0.0626118994897261,-0.0538553590357537,0.000171603564526674,-0.00855999156056466,8.17588736239177e-11
7.2,-0.186912722385288,0.0631629109836996,-0.0545542934229771,0.000164350436926879,-0.00866203975713949,5.48788240829651e-11
7.25,-0.192849763891603,0.0639246542034198,-0.0554422948479785,0.000155377672250536,-0.00879301387652585,1.71169394442383e-11
7.3,-0.198474880519253,0.0648956836669427,-0.0565212641040823,0.000144703786201757,-0.00895311168940294,-5.93561344762916e-11
7.35,-0.20377627208078,0.0660731522186535,-0.0577919440617967,0.000132396673879779,-0.00914232380923096,6.94201267322532e-11
7.4,-0.208742439860541,0.0674528088059001,-0.059253910326946,0.000118513721018849,-0.00936047568548823,1.29367583465354e-10
7.45,-0.213300087110042,0.0690444767184162,-0.0609312280307696,0.000102485345901481,-0.00961034271531066,-1.20083309029802e-10
7.5,-0.217619221840482,0.0707977496376652,-0.0627502465981875,8.55502240030797e-05,-0.00988159208840698,8.17574719197194e-11
7.55,-0.221520331992618,0.0727429433620173,-0.064769056093458,6.7350279963543e-05,-0.0101829175360161,-2.53478029268526e-10
7.6,-0.225043535271946,0.0748608470467135,-0.0669681144946193,4.79839136433609e-05,-0.010511032332302,5.17309188534034e-11
7.65,-0.228182936554676,0.077139325547595,-0.0693395869922007,2.75743114058382e-05,-0.0108645484093577,-8.76475602176637e-11
7.7,-0.230931147482934,0.0795655319395314,-0.0718762154105478,6.18695300996829e-06,-0.0112421923272393,6.27947389413117e-12
7.75,-0.233280753109753,0.0821253003713044,-0.0745684419858722,-1.60549594245018e-05,-0.0116423049142248,-2.09790289395923e-11
7.8,-0.235237443513145,0.0848459729353148,-0.0774143111023175,-3.91942918878417e-05,-0.0120643539759398,-1.19332026685817e-10
7.85,-0.23679289510898,0.0875967669798752,-0.0803866605354243,-6.25646674548918e-05,-0.0125044355384051,-1.16642204575163e-10
7.9,-0.237936194575389,0.0905072596246681,-0.0834861266434606,-8.63968534752511e-05,-0.0129623227577143,8.25087456611489e-11
7.95,-0.238675550109033,0.0934709450337168,-0.0867154318159983,-0.000110555526068438,-0.0134382506645454,8.18560056025794e-11
8,-0.239006447355339,0.0964915020482311,-0.0900413031795665,-0.00013488442312996,-0.0139269713420204,1.23914901136452e-11
8.05,-0.238934131139419,0.0995543480301641,-0.0934544008499783,-0.000159216291176881,-0.0144269648987562,-3.60552399180078e-11
8.1,-0.238463252529913,0.102642163510077,-0.0969424459891315,-0.000183375929719725,-0.0149363049362856,-5.70037860298153e-11
8.15,-0.237607166290683,0.105753794252393,-0.100475527949797,-0.000206197031148569,-0.0154499395713138,4.52838168373122e-11
8.2,-0.236359542535796,0.108798935748911,-0.104090913060112,-0.000229151712469184,-0.0159742922198667,-3.51554990762979e-11
8.25,-0.234721802940753,0.111876810289456,-0.107699744006492,-0.000251737287132422,-0.0164953398108737,-1.84785592401329e-11
8.3,-0.232732624988114,0.114887494486614,-0.11133237897823,-0.000273581205885659,-0.0170178165287885,-3.88128028479936e-11
8.35,-0.230379023475584,0.117836051904667,-0.114971269095349,-0.000294537269443854,-0.0175390426060258,3.13350685295252e-11
